CAGDP9 Real GDP by county and metropolitan area 1/
CAGDP9 Real GDP by county and metropolitan area 1/
County
GeoFips,GeoName,LineCode,Description,2015,2016,2017,2018,2019,2020
29017,"Bollinger, MO",10,"    Utilities",587,664,687,659,755,681
29017,"Bollinger, MO",11,"    Construction",9666,11531,12432,12384,11366,10820
29017,"Bollinger, MO",12,"    Manufacturing",7427,7176,6904,5947,6866,6238
29017,"Bollinger, MO",13,"      Durable goods manufacturing",3955,3829,3753,2902,3389,3051
29017,"Bollinger, MO",25,"      Nondurable goods manufacturing",3493,3366,3160,3120,3555,3265
29017,"Bollinger, MO",34,"    Wholesale trade",16692,17653,15943,16398,15455,16191
29017,"Bollinger, MO",35,"    Retail trade",10437,10121,10642,11256,11342,11851
29017,"Bollinger, MO",36,"    Transportation and warehousing",(D),(D),(D),(D),(D),(D)
29017,"Bollinger, MO",45,"    Information",1213,1010,962,611,685,582
29017,"Bollinger, MO",50,"    Finance, insurance, real estate, rental, and leasing",49656,50770,50598,49552,(D),46962
29017,"Bollinger, MO",51,"      Finance and insurance",5774,5703,(D),(D),(D),(D)
29017,"Bollinger, MO",56,"      Real estate and rental and leasing",43916,45126,(D),(D),44214,(D)
29017,"Bollinger, MO",59,"    Professional and business services",5346,(D),27398,27210,24486,17786
29017,"Bollinger, MO",60,"      Professional, scientific, and technical services",2523,2556,2469,2748,2910,2534
29017,"Bollinger, MO",64,"      Management of companies and enterprises",0,212,(D),(D),(D),14673
29017,"Bollinger, MO",65,"      Administrative and support and waste management and remediation services",2826,(D),(D),(D),(D),1844
29017,"Bollinger, MO",68,"    Educational services, health care, and social assistance",10958,11325,(D),(D),(D),(D)
29017,"Bollinger, MO",69,"      Educational services",41,91,(D),(D),(D),(D)
29017,"Bollinger, MO",70,"      Health care and social assistance",10917,11232,(D),(D),(D),(D)
29017,"Bollinger, MO",75,"    Arts, entertainment, recreation, accommodation, and food services",(D),2291,(D),(D),(D),(D)
29017,"Bollinger, MO",76,"      Arts, entertainment, and recreation",(D),(D),(D),(D),(D),(D)
29017,"Bollinger, MO",79,"      Accommodation and food services",(D),(D),(D),(D),(D),(D)
29017,"Bollinger, MO",82,"    Other services (except government and government enterprises)",7818,7783,8152,8697,8888,8134
29017,"Bollinger, MO",83,Government and government enterprises,25059,25025,24813,24723,24232,24247
29017,"Bollinger, MO",,Addenda:,,,,,,
29017,"Bollinger, MO",87,Natural resources and mining,3555,11454,11480,9001,5567,17086
29017,"Bollinger, MO",88,Trade,27136,27787,26570,27629,26734,27977
29017,"Bollinger, MO",89,Transportation and utilities,(D),(D),(D),(D),(D),(D)
29017,"Bollinger, MO",90,Manufacturing and information,8712,8277,7956,6677,7692,6958
29017,"Bollinger, MO",91,Private goods-producing industries 2/,22646,31038,31811,28686,25860,33085
29017,"Bollinger, MO",92,Private services-providing industries 3/,111672,111893,134016,134469,130658,122741
29019,"Boone, MO",1,All industry total,8097724,8132616,8333732,8419479,8779082,8771757
29019,"Boone, MO",2,"  Private industries",5800580,5801276,5942330,6004773,6323786,6382690
29019,"Boone, MO",3,"    Agriculture, forestry, fishing and hunting",5247,11003,14759,17133,14602,36155
29019,"Boone, MO",6,"    Mining, quarrying, and oil and gas extraction",7908,10144,10640,10894,10653,10412
29019,"Boone, MO",10,"    Utilities",22216,25466,24227,24348,25150,24371
29019,"Boone, MO",11,"    Construction",226007,241799,252497,243318,246990,243845
29019,"Boone, MO",12,"    Manufacturing",522512,540208,633278,643416,702285,713179
29019,"Boone, MO",13,"      Durable goods manufacturing",338197,351035,388814,416050,453169,467400
29019,"Boone, MO",25,"      Nondurable goods manufacturing",185099,190046,244085,228204,249983,247114
29019,"Boone, MO",34,"    Wholesale trade",257916,283988,294188,280511,291668,248648
29019,"Boone, MO",35,"    Retail trade",617951,613788,606481,606875,603342,604618
29019,"Boone, MO",36,"    Transportation and warehousing",108933,102545,113947,114962,144251,144924
29019,"Boone, MO",45,"    Information",313856,350875,359466,321469,302978,259357
29019,"Boone, MO",50,"    Finance, insurance, real estate, rental, and leasing",1485975,1361818,1494436,1526522,1673298,1958200
29019,"Boone, MO",51,"      Finance and insurance",519911,541494,589790,615271,654629,836687
29019,"Boone, MO",56,"      Real estate and rental and leasing",965857,816518,900798,905743,1015605,1108001
29019,"Boone, MO",59,"    Professional and business services",881822,936244,823656,866840,923886,891593
29019,"Boone, MO",60,"      Professional, scientific, and technical services",441730,447899,403915,419273,452397,442915
29019,"Boone, MO",64,"      Management of companies and enterprises",262612,328524,248429,262655,285810,268677
29019,"Boone, MO",65,"      Administrative and support and waste management and remediation services",177872,162846,170536,183807,185884,179466
29019,"Boone, MO",68,"    Educational services, health care, and social assistance",815629,825078,839335,845076,862013,801583
29019,"Boone, MO",69,"      Educational services",92216,88875,88241,89233,94258,77349
29019,"Boone, MO",70,"      Health care and social assistance",723014,736072,751118,755833,767435,724989
29019,"Boone, MO",75,"    Arts, entertainment, recreation, accommodation, and food services",374573,349920,315765,324397,326075,240671
29019,"Boone, MO",76,"      Arts, entertainment, and recreation",109175,75989,34437,40124,40813,24048
29019,"Boone, MO",79,"      Accommodation and food services",265626,273327,279369,282521,283531,214927
29019,"Boone, MO",82,"    Other services (except government and government enterprises)",157598,159118,160622,173245,175136,159566
29019,"Boone, MO",83,Government and government enterprises,2301224,2334525,2394581,2417975,2461776,2398938
29019,"Boone, MO",,Addenda:,,,,,,
29019,"Boone, MO",87,Natural resources and mining,13266,21436,25707,28294,25603,45643
29019,"Boone, MO",88,Trade,875735,897829,900987,887168,895573,851639
29019,"Boone, MO",89,Transportation and utilities,131186,127915,138253,139393,169748,169681
29019,"Boone, MO",90,Manufacturing and information,836578,889100,995595,972771,1019999,994527
29019,"Boone, MO",91,Private goods-producing industries 2/,766634,806942,912565,914042,972529,993597
29019,"Boone, MO",92,Private services-providing industries 3/,5033290,4992362,5025325,5086401,5346511,5384047
29021,"Buchanan, MO",1,All industry total,4431573,4446210,4640808,4561897,4615246,4505430
29021,"Buchanan, MO",2,"  Private industries",3998966,4011961,4209624,4143181,4212248,4120389
29021,"Buchanan, MO",3,"    Agriculture, forestry, fishing and hunting",(D),(D),(D),24179,47165,60232
29021,"Buchanan, MO",6,"    Mining, quarrying, and oil and gas extraction",1603,918,983,965,181,182
29021,"Buchanan, MO",10,"    Utilities",(D),(D),(D),29447,30294,33864
29021,"Buchanan, MO",11,"    Construction",177370,156534,158916,157591,170389,167425
29021,"Buchanan, MO",12,"    Manufacturing",1473477,1478057,1663008,1584322,1558210,1531034
29021,"Buchanan, MO",13,"      Durable goods manufacturing",400959,411280,443361,454382,439648,425932
29021,"Buchanan, MO",25,"      Nondurable goods manufacturing",1073783,1068424,1220398,1132592,1120898,1107234
29021,"Buchanan, MO",34,"    Wholesale trade",(D),(D),(D),309135,318907,322195
29021,"Buchanan, MO",35,"    Retail trade",256658,265008,272936,276789,274222,273839
29021,"Buchanan, MO",36,"    Transportation and warehousing",145564,134029,137659,138383,145855,137592
29021,"Buchanan, MO",45,"    Information",68451,57553,49292,51805,53864,46063
29021,"Buchanan, MO",50,"    Finance, insurance, real estate, rental, and leasing",607176,578402,563189,527386,563761,572943
29021,"Buchanan, MO",51,"      Finance and insurance",238813,232092,213074,223097,216394,219163
29021,"Buchanan, MO",56,"      Real estate and rental and leasing",368008,345740,350364,302510,347644,354131
29021,"Buchanan, MO",59,"    Professional and business services",307647,339745,300555,333415,337625,320480
29021,"Buchanan, MO",60,"      Professional, scientific, and technical services",139325,140202,151379,154470,167293,158311
29021,"Buchanan, MO",64,"      Management of companies and enterprises",41673,80990,24252,51062,48050,44551
29021,"Buchanan, MO",65,"      Administrative and support and waste management and remediation services",126499,120651,122985,128257,122550,117640
29021,"Buchanan, MO",68,"    Educational services, health care, and social assistance",486763,474730,510517,516215,519059,496351
29021,"Buchanan, MO",69,"      Educational services",12674,12733,11680,11504,12330,10594
29021,"Buchanan, MO",70,"      Health care and social assistance",474092,461981,498934,504831,506792,485912
29021,"Buchanan, MO",75,"    Arts, entertainment, recreation, accommodation, and food services",124072,118986,119288,122177,125334,104105
29021,"Buchanan, MO",76,"      Arts, entertainment, and recreation",28584,27582,23946,20775,20309,14650
29021,"Buchanan, MO",79,"      Accommodation and food services",95490,91412,95147,100947,104485,88823
29021,"Buchanan, MO",82,"    Other services (except government and government enterprises)",73306,73055,72006,73128,74018,66030
29021,"Buchanan, MO",83,Government and government enterprises,432094,433734,431061,418748,403779,386132
29021,"Buchanan, MO",,Addenda:,,,,,,
29021,"Buchanan, MO",87,Natural resources and mining,(D),(D),(D),25100,46790,59688
29021,"Buchanan, MO",88,Trade,(D),(D),(D),587122,594866,597904
29021,"Buchanan, MO",89,Transportation and utilities,(D),(D),(D),167431,175734,170984
29021,"Buchanan, MO",90,Manufacturing and information,1544257,1539425,1719063,1641696,1616964,1583431
29021,"Buchanan, MO",91,Private goods-producing industries 2/,(D),(D),(D),1770784,1772981,1750134
29021,"Buchanan, MO",92,Private services-providing industries 3/,(D),(D),(D),2372525,2439882,2370610
29023,"Butler, MO",1,All industry total,1369603,1399653,1341624,1324515,1291293,1336172
29023,"Butler, MO",2,"  Private industries",1126355,1157656,1094993,1080965,1041242,1086991
29023,"Butler, MO",3,"    Agriculture, forestry, fishing and hunting",16433,117570,60368,49266,6202,91020
29023,"Butler, MO",6,"    Mining, quarrying, and oil and gas extraction",0,782,1847,3213,3803,3474
29023,"Butler, MO",10,"    Utilities",11539,12881,12665,(D),(D),(D)
29023,"Butler, MO",11,"    Construction",32582,35619,39806,37655,32595,34368
29023,"Butler, MO",12,"    Manufacturing",148690,134388,138361,129143,120709,121575
29023,"Butler, MO",13,"      Durable goods manufacturing",112197,96953,95105,83432,75387,80917
29023,"Butler, MO",25,"      Nondurable goods manufacturing",36672,37887,44082,46894,46638,41474
29023,"Butler, MO",34,"    Wholesale trade",56911,65528,62677,57455,52701,48004
29023,"Butler, MO",35,"    Retail trade",141724,135155,135196,139508,137540,139373
29023,"Butler, MO",36,"    Transportation and warehousing",34526,34674,34967,35607,36726,34936
29023,"Butler, MO",45,"    Information",15917,16220,16861,16403,16240,14883
29023,"Butler, MO",50,"    Finance, insurance, real estate, rental, and leasing",246579,228712,203820,211187,208587,214709
29023,"Butler, MO",51,"      Finance and insurance",68552,65587,60918,64263,57649,60485
29023,"Butler, MO",56,"      Real estate and rental and leasing",179120,163851,143024,146708,152785,155725
29023,"Butler, MO",59,"    Professional and business services",118694,101852,100013,90270,93279,103998
29023,"Butler, MO",60,"      Professional, scientific, and technical services",53310,51425,50933,52878,54908,52103
29023,"Butler, MO",64,"      Management of companies and enterprises",23723,3848,2364,2158,2270,17142
29023,"Butler, MO",65,"      Administrative and support and waste management and remediation services",41526,45331,45359,34190,35037,36020
29023,"Butler, MO",68,"    Educational services, health care, and social assistance",205380,206274,203655,(D),(D),(D)
29023,"Butler, MO",69,"      Educational services",(D),(D),(D),(D),(D),(D)
29023,"Butler, MO",70,"      Health care and social assistance",(D),(D),(D),(D),(D),(D)
29023,"Butler, MO",75,"    Arts, entertainment, recreation, accommodation, and food services",44060,47822,47441,47392,48418,41054
29023,"Butler, MO",76,"      Arts, entertainment, and recreation",3162,4571,3716,3957,3880,2782
29023,"Butler, MO",79,"      Accommodation and food services",40898,43295,43725,43450,44544,38238
29023,"Butler, MO",82,"    Other services (except government and government enterprises)",39688,37493,37061,39294,40998,37571
29023,"Butler, MO",83,Government and government enterprises,242712,241652,245863,242790,248825,248255
29023,"Butler, MO",,Addenda:,,,,,,
29023,"Butler, MO",87,Natural resources and mining,16433,118414,62493,53125,11036,94724
29023,"Butler, MO",88,Trade,198654,200780,197913,196722,189758,186615
29023,"Butler, MO",89,Transportation and utilities,46080,47556,47642,(D),(D),(D)
29023,"Butler, MO",90,Manufacturing and information,164607,150371,154954,145194,136458,136263
29023,"Butler, MO",91,Private goods-producing industries 2/,207896,269244,239555,220505,176541,235409
29023,"Butler, MO",92,Private services-providing industries 3/,915679,886933,853236,857183,858766,849203
29025,"Caldwell, MO",1,All industry total,162019,168129,192909,221022,195641,201609
29025,"Caldwell, MO",2,"  Private industries",130664,137242,162412,191214,165338,171823
29025,"Caldwell, MO",3,"    Agriculture, forestry, fishing and hunting",8698,20298,49186,64568,50042,57704
29025,"Caldwell, MO",6,"    Mining, quarrying, and oil and gas extraction",2752,3491,3767,3844,4689,5343
29025,"Caldwell, MO",10,"    Utilities",67,78,18,41,0,0
29025,"Caldwell, MO",11,"    Construction",10972,11341,11720,12505,12805,13764
29025,"Caldwell, MO",12,"    Manufacturing",1646,1926,2701,2743,3007,2736
29025,"Caldwell, MO",13,"      Durable goods manufacturing",987,1234,1572,(D),1252,1024
29025,"Caldwell, MO",25,"      Nondurable goods manufacturing",684,714,1172,(D),1845,1809
29025,"Caldwell, MO",34,"    Wholesale trade",(D),(D),(D),(D),(D),(D)
29025,"Caldwell, MO",35,"    Retail trade",15778,18875,24452,26076,25004,27450
29025,"Caldwell, MO",36,"    Transportation and warehousing",7821,7167,9759,17525,10501,9610
29025,"Caldwell, MO",45,"    Information",8209,8575,8837,(D),(D),(D)
29025,"Caldwell, MO",50,"    Finance, insurance, real estate, rental, and leasing",51205,46358,42257,48679,(D),39643
29025,"Caldwell, MO",51,"      Finance and insurance",12770,9405,6673,(D),(D),(D)
29025,"Caldwell, MO",56,"      Real estate and rental and leasing",38520,37141,35928,(D),33188,(D)
29025,"Caldwell, MO",59,"    Professional and business services",4891,4185,4227,4332,4329,4730
29025,"Caldwell, MO",60,"      Professional, scientific, and technical services",1926,1899,2282,2641,2793,2894
29025,"Caldwell, MO",64,"      Management of companies and enterprises",0,0,0,0,0,0
29025,"Caldwell, MO",65,"      Administrative and support and waste management and remediation services",2964,2295,1973,1737,1595,1885
29025,"Caldwell, MO",68,"    Educational services, health care, and social assistance",5261,5133,5653,5934,(D),(D)
29025,"Caldwell, MO",69,"      Educational services",38,64,120,104,(D),(D)
29025,"Caldwell, MO",70,"      Health care and social assistance",5225,5070,5530,5829,(D),(D)
